study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJNA273359	SAMN03290914	SRS824583	SRX849781	SRR1768896	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768896/SRR1768896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768896/SRR1768896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768896/SRR1768896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768896/SRR1768896_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1768896	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1768896		
PRJNA273359	SAMN03290917	SRS824616	SRX849814	SRR1768897	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768897/SRR1768897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768897/SRR1768897_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768897/SRR1768897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768897/SRR1768897_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1768897	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1768897		
PRJNA273359	SAMN03290917	SRS824616	SRX849814	SRR1768898	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768898/SRR1768898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768898/SRR1768898_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768898/SRR1768898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768898/SRR1768898_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1768898	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1768898		
PRJNA273359	SAMN03290886	SRS824617	SRX849815	SRR1768899	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768899/SRR1768899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768899/SRR1768899_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768899/SRR1768899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768899/SRR1768899_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1768899	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1768899		
PRJNA273359	SAMN03290886	SRS824617	SRX849815	SRR1768900	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768900/SRR1768900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768900/SRR1768900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768900/SRR1768900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768900/SRR1768900_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1768900	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1768900		
PRJNA273359	SAMN03290924	SRS824618	SRX849816	SRR1768901	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768901/SRR1768901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768901/SRR1768901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768901/SRR1768901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768901/SRR1768901_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1768901	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1768901		
PRJNA273359	SAMN03290924	SRS824618	SRX849816	SRR1768902	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768902/SRR1768902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768902/SRR1768902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768902/SRR1768902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768902/SRR1768902_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1768902	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1768902		
PRJNA273359	SAMN03290924	SRS824618	SRX849816	SRR1768903	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768903/SRR1768903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768903/SRR1768903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768903/SRR1768903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768903/SRR1768903_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1768903	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1768903		
PRJNA273359	SAMN03290939	SRS824619	SRX849817	SRR1768904	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768904/SRR1768904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768904/SRR1768904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768904/SRR1768904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768904/SRR1768904_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1768904	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1768904		
PRJNA273359	SAMN03290939	SRS824619	SRX849817	SRR1768905	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768905/SRR1768905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768905/SRR1768905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768905/SRR1768905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768905/SRR1768905_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1768905	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1768905		
PRJNA273359	SAMN03290939	SRS824619	SRX849817	SRR1768906	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768906/SRR1768906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768906/SRR1768906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768906/SRR1768906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768906/SRR1768906_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1768906	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1768906		
PRJNA273359	SAMN03290949	SRS824620	SRX849818	SRR1768907	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768907/SRR1768907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768907/SRR1768907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768907/SRR1768907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768907/SRR1768907_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1768907	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1768907		
PRJNA273359	SAMN03290949	SRS824620	SRX849818	SRR1768908	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768908/SRR1768908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768908/SRR1768908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768908/SRR1768908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768908/SRR1768908_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1768908	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1768908		
PRJNA273359	SAMN03290949	SRS824620	SRX849818	SRR1768909	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768909/SRR1768909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768909/SRR1768909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768909/SRR1768909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768909/SRR1768909_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1768909	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1768909		
PRJNA273359	SAMN03290947	SRS824621	SRX849819	SRR1768910	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768910/SRR1768910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768910/SRR1768910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768910/SRR1768910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768910/SRR1768910_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1768910	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1768910		
PRJNA273359	SAMN03290947	SRS824621	SRX849819	SRR1768911	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768911/SRR1768911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768911/SRR1768911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768911/SRR1768911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768911/SRR1768911_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1768911	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1768911		
PRJNA273359	SAMN03290947	SRS824621	SRX849819	SRR1768912	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768912/SRR1768912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768912/SRR1768912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768912/SRR1768912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768912/SRR1768912_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1768912	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1768912		
PRJNA273359	SAMN03290930	SRS824622	SRX849820	SRR1768913	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768913/SRR1768913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768913/SRR1768913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768913/SRR1768913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768913/SRR1768913_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1768913	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1768913		
PRJNA273359	SAMN03290930	SRS824622	SRX849820	SRR1768914	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768914/SRR1768914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768914/SRR1768914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768914/SRR1768914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768914/SRR1768914_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1768914	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1768914		
PRJNA273359	SAMN03290930	SRS824622	SRX849820	SRR1768915	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768915/SRR1768915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768915/SRR1768915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768915/SRR1768915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768915/SRR1768915_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1768915	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1768915		
PRJNA273359	SAMN03290943	SRS824623	SRX849821	SRR1768916	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768916/SRR1768916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768916/SRR1768916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768916/SRR1768916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768916/SRR1768916_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1768916	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1768916		
PRJNA273359	SAMN03290928	SRS824624	SRX849822	SRR1768917	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768917/SRR1768917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768917/SRR1768917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768917/SRR1768917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768917/SRR1768917_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1768917	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1768917		
PRJNA273359	SAMN03290950	SRS824625	SRX849823	SRR1768918	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768918/SRR1768918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768918/SRR1768918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768918/SRR1768918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768918/SRR1768918_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1768918	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1768918		
PRJNA273359	SAMN03290950	SRS824625	SRX849823	SRR1768919	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768919/SRR1768919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768919/SRR1768919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768919/SRR1768919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768919/SRR1768919_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1768919	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1768919		
PRJNA273359	SAMN03290937	SRS824626	SRX849824	SRR1768920	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768920/SRR1768920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768920/SRR1768920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768920/SRR1768920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768920/SRR1768920_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1768920	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1768920		
PRJNA273359	SAMN03290937	SRS824626	SRX849824	SRR1768921	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768921/SRR1768921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768921/SRR1768921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768921/SRR1768921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768921/SRR1768921_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1768921	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1768921		
PRJNA273359	SAMN03290935	SRS824627	SRX849825	SRR1768922	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768922/SRR1768922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768922/SRR1768922_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768922/SRR1768922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768922/SRR1768922_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1768922	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1768922		
PRJNA273359	SAMN03290935	SRS824627	SRX849825	SRR1768923	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768923/SRR1768923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768923/SRR1768923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768923/SRR1768923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768923/SRR1768923_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1768923	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1768923		
PRJNA273359	SAMN03290942	SRS824628	SRX849826	SRR1768924	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768924/SRR1768924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768924/SRR1768924_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768924/SRR1768924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/004/SRR1768924/SRR1768924_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1768924	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/004/SRR1768924		
PRJNA273359	SAMN03290942	SRS824628	SRX849826	SRR1768925	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768925/SRR1768925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768925/SRR1768925_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768925/SRR1768925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/005/SRR1768925/SRR1768925_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1768925	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/005/SRR1768925		
PRJNA273359	SAMN03290934	SRS824629	SRX849827	SRR1768926	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768926/SRR1768926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768926/SRR1768926_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768926/SRR1768926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/006/SRR1768926/SRR1768926_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1768926	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/006/SRR1768926		
PRJNA273359	SAMN03290934	SRS824629	SRX849827	SRR1768927	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768927/SRR1768927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768927/SRR1768927_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768927/SRR1768927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/007/SRR1768927/SRR1768927_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1768927	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/007/SRR1768927		
PRJNA273359	SAMN03290946	SRS824630	SRX849828	SRR1768928	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768928/SRR1768928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768928/SRR1768928_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768928/SRR1768928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/008/SRR1768928/SRR1768928_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1768928	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/008/SRR1768928		
PRJNA273359	SAMN03290946	SRS824630	SRX849828	SRR1768929	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768929/SRR1768929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768929/SRR1768929_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768929/SRR1768929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/009/SRR1768929/SRR1768929_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1768929	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/009/SRR1768929		
PRJNA273359	SAMN03290940	SRS824631	SRX849829	SRR1768930	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768930/SRR1768930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768930/SRR1768930_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768930/SRR1768930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/000/SRR1768930/SRR1768930_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1768930	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/000/SRR1768930		
PRJNA273359	SAMN03290940	SRS824631	SRX849829	SRR1768931	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768931/SRR1768931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768931/SRR1768931_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768931/SRR1768931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/001/SRR1768931/SRR1768931_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1768931	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/001/SRR1768931		
PRJNA273359	SAMN03290940	SRS824631	SRX849829	SRR1768932	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768932/SRR1768932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768932/SRR1768932_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768932/SRR1768932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/002/SRR1768932/SRR1768932_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1768932	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/002/SRR1768932		
PRJNA273359	SAMN03290927	SRS824632	SRX849830	SRR1768933	9606	Homo sapiens	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768933/SRR1768933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768933/SRR1768933_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768933/SRR1768933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/003/SRR1768933/SRR1768933_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1768933	ftp.sra.ebi.ac.uk/vol1/srr/SRR176/003/SRR1768933		
